date,text,retweet_count,favorite_count,reply 
2021-06-16 17:26:06,"b""Thank you, Dennis at @nj1015\nJust another story that won't get reported on many outlets\nOver and over and over again we see this \n\nCheck out: https://t.co/6EqUmSrkFI""",3,5,0
2021-06-16 17:21:06,"b""We're doing good!\nUpdate!\nCollege course for the day\nDrop off books for Ziffit\nVaccine appointment\nBuddy read section of This Lie\nTake IG photo of Rabbits\nFinish Rabbits\nSprints on my channel!""",0,3,1
2021-06-16 17:19:01,"b'@DonutDavis @StraightTalkSp1 @Quincy_Avery 1) college athletes don\'t get paid\n2) ""benefits far outweight the risks""- is impossible to say considerig we do NOT KNOW the long term risks of getting the vaccine.'",0,19,1
2021-06-16 17:16:43,b'@AZ_Spartan @abc15 They are. Govt and beauracracies stay out of our lives.  Dont tell me what to do. CDC has been more wrong than right.  Most college students have had covid. Dont need vaccine.',0,0,1
2021-06-16 17:14:00,"b""Think that hospitals are the only institutions wrestling with whether they should make COVID-19 vaccination mandatory? Think again. Some colleges have told students that they can't return to campus unless they're vaccinated.\nhttps://t.co/hyK4dJX3TM https://t.co/RhWYs48SBT""",0,1,0
2021-06-16 17:10:53,"b'SUE ALL FACULTY MEMBER FOR MILLIONS EACH,FOR VIOLATING YOUR FREEDOMS,FDA DIDNT APPROVE THAT VACCINE,STILL IN EXPERIMENTAL STAGES,NO LAWS FOR EMERGENCY TO WARRANT MANDATORY VACCINES,SUE THAT COLLEGE FOR MILLIONS,DEMAND YOUR POLITICIANS STOP FEDERAL TAX PAYERS FUNDING TO THAT COLLE'",0,0,1
2021-06-16 17:10:05,b'Many states are offering incentives as a way to get more people vaccinated. This article discusses one student who won a free college education as a result of one such program. https://t.co/wfk8dou8Js #freecollege #college #education #article',0,0,0
2021-06-16 17:10:03,b'COVID-19 VACCINE CAMPAIGN: Bakersfield College students are participating in the statewide Get Out the Vaccine campaign to spread information and awareness about the COVID-19 vaccine and encourage people to register for an appointment if not vaccinated. https://t.co/BB0BY6le24',1,4,0
2021-06-16 17:05:45,"b'Get vaxed or stay in remote ed? 51% back vaccine mandates for middle school, up to 61% for college. https://t.co/51GuLEog1e'",0,0,0
2021-06-16 16:59:44,"b'@george_ogden @RougeNoirUK Spot on. There is one central name in all of those : Billy G - friend, confidant of that disgusting nonce Epstein. Not a Dr, not a scientist, not even a college graduate. Just owns vaccine patents. https://t.co/VTBcgAqFEp'",1,2,1
2021-06-16 16:57:02,"b""Today's the day! Lane College is offering the COVID-19 vaccine for free today until 1 p.m. in the cafeteria and is open to all students, faculty, and staff members.  #WeCanDoThis #COVIDCollegeChallenge https://t.co/y1Z9Y33STW https://t.co/k8VJlgSAgw""",0,1,0
2021-06-16 16:55:22,b'@StraightTalkSp1 @Quincy_Avery college player sits out of a bowl game to protect his future = hero\nplayers refused vaccine due to the uncertainty around future side effects to protect his future = pariah\n\ncant make this shit up',1,142,1
2021-06-16 16:54:39,"b'Its a no-brainer for colleges to require students to get the covid vaccine before returning to campus in Fall 2021, but most schools in GOP-led states are afraid to do so. \n\nIts a travesty that will lead to needless spread of the Delta variant this Fall. https://t.co/enyM4gWTaA'",0,0,0
2021-06-16 16:41:33,b'@POTUS @vp @GovHolcomb You know what would be a great vaccine motivator? Free college. At any age. #freecollege',0,0,0
2021-06-16 16:39:29,"b'@realTuckFrumper Thats a laugh? How much did he steal and sell. What happened to millions of doses of vaccine that disappeared? Blue states suffer so no action on Covid? College buddies cause States to compete with each other for PPE? Big loans from Middle East? Yes, A REAL SAD BOOK'",0,1,1
2021-06-16 16:32:36,b'Friend from college who recovered from COVID in March got his second vaccine dose yesterday. 13 more days and a BBQ/cookout w/ my six closest college friends is there to be planned. ',0,5,0
2021-06-16 16:31:48,"b'@tedfernau @sfchronicle Youre welcome. As a parent of a college age student not at a UC, the list of vaccinations required was extensive and had me consulting 18 years of health history. Covid vaccine is not the only one required and I appreciate it.'",0,2,1
2021-06-16 16:30:08,"b'MassBay has joined the White House COVID-19 College Vaccine Challenge, a national effort to get as many college students as possible vaccinated to help end the pandemic. \n\n*Click LINK for vaccine locations - https://t.co/SzAUG8GSuc\n\n#COVIDCollegeChallenge#WeCanDoThis https://t.co/PnqHqhfcuh'",0,4,0
2021-06-16 16:28:08,b'My Im not saying its a fake pandemic but Im sick of this fake pandemic boss has a son that will enter his 1st year of college this fall. The state school system his son will be attending came out with a vaccine requirement to attend (or wear a mask). ',0,0,0
2021-06-16 16:27:04,"b'Center: BMCC-DEENANATH HOSPITAL PVT (BMCC COLLEGE SHIVAJINAGAR PUNE, Haveli, Pune, 411004)\nDate: 17-06-2021\nAge Limit: 45\nAvailable Capacity: 179\nVaccine: COVISHIELD\nSlots: , 11:00AM-01:00PM, 01:00PM-03:00PM, 03:00PM-05:00PM, 05:00PM-06:00PM'",0,0,1
2021-06-16 16:26:53,"b'Center: BMCC-DEENANATH HOSPITAL PVT (BMCC COLLEGE SHIVAJINAGAR PUNE, Haveli, Pune, 411004)\nDate: 16-06-2021\nAge Limit: 45\nAvailable Capacity: 67\nVaccine: COVISHIELD\nSlots: , 11:00AM-01:00PM, 01:00PM-03:00PM, 03:00PM-05:00PM, 05:00PM-07:00PM'",0,0,1
2021-06-16 16:25:14,"b'The black and brown communities are the least vaccinated. Therefore any college, company or state requiring vaccine passports to attend events etc are in affect are participating in a new Jim Crow segregation.'",0,0,0
2021-06-16 16:23:11,"b'Special Walk-In Vaccination Drive for the Residents of Bhubaneswar in 18-44 age-group who are planning to travel abroad for further studies &amp; require to take Covishield vaccine for the same.\n\nThey can get it at P.N College, Khurda or CMC Kalyan Mandap, Gopalpur, Cuttack. https://t.co/0TQ2m2T7Qt'",4,22,0
2021-06-16 16:22:16,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine https://t.co/mG5OEojcxk',1,1,1
2021-06-16 16:20:08,"b""Big news! The Summer Cash &amp; Cash 4 College drawings are here, with chances to win $1 million for those 18+ or $125,000 for post-secondary education for those 12-17. It's easy to enter - get your vaccine! Learn more: https://t.co/TnLWCfxPG2\n\n#SummerVaxCash #Cash4CollegeNC #Brunsco https://t.co/3jcr2BJPic""",0,0,0
2021-06-16 16:15:44,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine https://t.co/6zj4sE8z7z via @FromtheTrenches',2,2,0
2021-06-16 16:15:00,b'The new college-for-vaccine sweepstakes being offered in select states is like a plot point in a dystopian sci-fi satire. https://t.co/eFMnLqVwtI',8,22,0
2021-06-16 16:14:54,b'@suneetmahandru @MikeR2321 @SportsCenter Ive had my vaccine since April but I got moderna because thats what my college offered',0,1,1
2021-06-16 16:08:31,"b""There's a new combo COVID-19 Testing Center &amp; Vaccine Clinic open at the Littleton Campus of Arapahoe Community College. Both services are FREE. No appointment necessary for vaccines, but pre-registration for testing is recommended. See hours &amp; details at https://t.co/y7ceGESDnX https://t.co/ddPDhmxwis""",4,4,0
2021-06-16 16:05:03,"b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine https://t.co/tp5U8wJWrP\nHow many more like this lovely young lady with so much potential will die due to CORRUPT POLITICIANS and CORPORATE GREED?\nIVERMECTIN, HCQ+ZINC PREVENT COVID'",1,1,0
2021-06-16 15:55:27,"b""@michael_skol @christomasson It's called HIPAA, and it's not a violation to ask for your vaccinations. Now if your doctor, employer, or college were to send your vaccine records without your consent to another 3rd party that would be a HIPAA violation. https://t.co/mYHiUtfE1A""",0,1,1
2021-06-16 15:50:15,b'BHCC Pledges to Action in becoming a Vaccine Champion College. Read more in #BHCCnews https://t.co/TAMf205iUE\n#COVIDCollegeChallenge',2,4,0
2021-06-16 15:45:29,"b""@rad_dude12 @Malabar_Bucolic @BadCOVID19Takes I'm not in favor of policies that mandate people get the vaccine to travel, attend college, etc. Because all of the evidence we have shows the vaccine is effective in protecting against COVID, its variants, et. al. If you choose not to get the vaccine, caveat emptor.""",0,0,1
2021-06-16 15:35:23,b'Giving up a vaccine appointment for tomorrow at Centennial College for 2:20 PM. HAS to be in Delta Variant hotspots (part of the Sprint 2.0 Strategy postal codes). Please DM if you want me to book you in for that spot instead! @VaxHuntersCan',1,2,0
2021-06-16 15:34:33,"b'States are giving away a handful of college scholarships in a lottery for students who get vaccinated. Its like something out of dystopian sci-fi: only a lucky few get to avoid crushing student debt, the rest suffer. It doesnt have to be this way. https://t.co/eFMnLqDVCa'",16,61,0
2021-06-16 15:31:55,"b'The Moderna COVID-19 vaccine will be offered at Atlanta Technical College by Alluriam Health &amp; Wellness, on Friday, June 25, 2021, from 9:00 am  2:00 pm in the Cleveland Dennard Center.\nRegister now here: https://t.co/mxnagc1j4T https://t.co/M2WjjQTpmt'",0,0,0
2021-06-16 15:30:10,b'Khairpur medical college hospital dont have sino fam vaccine available for 2nd doze.',0,0,0
2021-06-16 15:28:20,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine  https://t.co/tnBZT6fYwE',0,0,0
2021-06-16 15:27:14,"b'Marathon day ahead in the Assembly:\n\n-More than 30 bills\n-14 hours of debate scheduled\n-key areas include police reform package, transgender sports bills for both K-12 and college, and a ban on vaccine passports'",2,3,0
2021-06-16 15:26:49,"b'@stacypearson @LABeachgazer @TheStallionMang @erfleuncuffed @NateBrownAZ @gagen_patricia @dougducey @ASU @michaelcrow @ASUBiodesign @willhumble_az Your kind? Please explain.\n\nI have an MBA from ASU. I also have researched the v@x to understand that college students have ~ zero chance of dying from CV19 but serious v@x side effects are rampant.\n\nMaybe ask Simone Scott. Oh you cant, she is dead \nhttps://t.co/7FNM8TyFTT'",0,3,1
2021-06-16 15:25:43,"b'Why are Governors giving away chances to win millions &amp; college scholarships? I think any exchange like this for a vaccine, is criminal.'",0,0,0
2021-06-16 15:24:33,"b'Center: BMCC-DEENANATH HOSPITAL PVT (BMCC COLLEGE SHIVAJINAGAR PUNE, Haveli, Pune, 411004)\nDate: 16-06-2021\nAge Limit: 45\nAvailable Capacity: 66\nVaccine: COVISHIELD\nSlots: , 11:00AM-01:00PM, 01:00PM-03:00PM, 03:00PM-05:00PM, 05:00PM-07:00PM'",0,0,1
2021-06-16 15:23:44,b'@ItzhakSilver @charliekirk11 Get the vaccine or find a more conservative college.',0,0,1
2021-06-16 15:16:17,"b""Gov. Ducey's executive order bans COVID-19 vaccine requirement, mask mandates at public universities, colleges https://t.co/N4R4csLr00 via @12News  Shame on @dougducey !!!!!!!!""",1,1,0
2021-06-16 15:05:00,"b""FEMA's mobile vaccine clinics are moving indoors at the following locations. Get your covid-19 vaccine and a break from that  desert heat \n\nPima Community College East\n6/16 - 6/18\n10pm8pm\nModerna, Pfizer, J&amp;J\n\nAmphi Middle School\n6/16 - 6/18\n10pm8pm\nModerna, Pfizer, J&amp;J https://t.co/kdZNKTK4vy""",17,15,0
2021-06-16 15:02:51,"b'Professors warn mandating college students get COVID-19 vaccines violates medical ethics, say schools should not treat them like \'guinea pigs\' \n\n""specious"" arguments that the #mandates will help students ""feel safe"" enough to come back to school\n\n#unido \n\nhttps://t.co/HC24NIVLvh'",0,0,0
2021-06-16 15:02:13,"b'College-aged residents are currently the least likely group to have already gotten a coronavirus vaccine  and theyre also the age group with the highest numbers of cases in Black Hawk County in recent months, the county health director said Tuesday. https://t.co/Prc65bz5yh https://t.co/WBlYxf13ww'",2,3,0
2021-06-16 15:00:02,"b'Mobile COVID-19 drop-in vaccination site today, 9:30 a.m. to 3:30 p.m. at San Diego Mesa College, 7250 Mesa College Dr., San Diego.\n\nVaccine: Johnson &amp; Johnson and Pfizer\n\nhttps://t.co/WAaDb88tkq\n\n#TeamVaccine https://t.co/WeiHBzh9LN'",3,3,0
2021-06-16 14:55:51,"b'Which is more dystopian:\n\n- Having to beg Americans to save their own lives with a free vaccine being denied to millions of people in other countries?\n\n- Making affordable college not a universal right, but instead a rare door prize in a sweepstakes? https://t.co/XJiRZ7oPdM'",30,97,0
2021-06-16 14:51:57,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine https://t.co/H8VlHEyVl0',0,0,0
2021-06-16 14:51:21,"b'@withadoublet @impivoting @TherealN_V @BleacherReport @ShamsCharania i never played for clemson, i did play college basketball. the math maths sure that can happen. I can also get hit by truck when i drive yet i still drive. the chances of an inflammatory heart disease are so rare... anyways... vaccine is available to all so no need for cp3 to sit'",0,0,1
2021-06-16 14:41:55,b'Oregon Senators Wife and 19-Year-Old College Student Among Latest Victims DEAD Following Bioweapon COVID-19 Shots - Vaccine Impact https://t.co/cha7kYOLzQ',1,0,0
2021-06-16 14:36:48,"b'""19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine""\nhttps://t.co/Z7YeCrnneA'",0,1,0
2021-06-16 14:36:39,b'Update!\nCollege course for the day\nDrop off books for Ziffit\nVaccine appointment\nBuddy read section of This Lie\nTake IG photo of Rabbits\nFinish Rabbits\nSprints on my channel!',0,3,1
2021-06-16 14:35:59,"b'The University of California System policy, for example, is marked DRAFT in red and will go into effect only if a vaccine receives full approval.\n https://t.co/n1jT58Rd4f'",0,0,0
2021-06-16 14:34:47,b'@drewmckevitt With this reaction from the governor https://t.co/9mGiFIjoAf',0,0,1
2021-06-16 14:31:02,"b""Gov. Ducey: Arizona college students can't be mandated to take COVID-19 vaccine, wear masks\n\nhttps://t.co/BuU5e427wV""",1,2,0
2021-06-16 14:24:09,b'@SnehaRa22962155 @TMCaTweetAway @DigiThane @AUThackeray @CMOMaharashtra @MoHFW_INDIA If you are an International student. Then you have to carry original and photocopy of following documents:\n1. Offer letter from college.\n2. Passport\n3. Visa (If you have)\n4. Aadhaar Card\n5. 1st Vaccine certificate',0,0,1
2021-06-16 14:22:02,"b'Center: BMCC-DEENANATH HOSPITAL PVT (BMCC COLLEGE SHIVAJINAGAR PUNE, Haveli, Pune, 411004)\nDate: 16-06-2021\nAge Limit: 45\nAvailable Capacity: 71\nVaccine: COVISHIELD\nSlots: , 11:00AM-01:00PM, 01:00PM-03:00PM, 03:00PM-05:00PM, 05:00PM-07:00PM'",0,0,1
2021-06-16 14:20:50,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine\n\nhttps://t.co/IhBW7yO6jB',7,5,0
2021-06-16 14:20:02,b'Rockhurst University and William Jewell College are requiring all students to be vaccinated against COVID-19 prior to returning to campus in August. #TheMorningGrindWithShayAndShyne https://t.co/Jmnx10udVT',0,1,0
2021-06-16 14:18:51,b'Wheres #BlackLivesMatter when the white supremacists vaccine murders a 19-year-old child? This beautiful black American child with her entire life ahead of her is now dead from a vaccine for a virus with a 99.9999% survivability rate for age. https://t.co/ZrMgZLjOEH',1,0,0
2021-06-16 14:15:44,"b'Vaccine incentives in Thailand, where theres no serious anti-vaxx movement to speak of and a limited supply, include cows. Meanwhile, Americans have to be offered $1 million, college scholarships and baseball tickets to choose from a glut of vaccine options. https://t.co/BYyAERI5oo'",1,1,0
2021-06-16 14:14:46,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine https://t.co/Fr1cuOWHDV',0,0,0
2021-06-16 14:02:39,b'She was young &amp; beautiful. She got accepted to a good university. She got the  so she could be able to attend the university. Sadly she is gone. College tuition is not an issue now but funeral arrangement is. https://t.co/SYDltJMV4D',2,5,0
2021-06-16 14:00:09,b'Governor Doug Ducey on Tuesday issued an executive order stating that Arizona college students cannot be mandated to take the COVID-19 vaccine or wear masks in order to participate in learning.  https://t.co/LJDvihgNMA',2,20,0
2021-06-16 13:50:24,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine https://t.co/v9rtDfX6AN',0,0,0
2021-06-16 13:50:21,b'Plans this Saturday? Come see us at #CWSOmaha - we will be handing out @pfizer and J&amp;J vaccines! #GreatestShowOnDirtWithASideOfPublicHealth \n@WOWT6News @brianmastrewowt @HealthDouglasCo @DouglasCountyNE @OmahaMedics https://t.co/1XHOodwDze',1,5,0
2021-06-16 13:50:12,"b'i got asked my due date by the freshman team for college and i told them im not pregnant yet, but it turned out they were asking for the vaccine 2nd dose dates'",0,2,0
2021-06-16 13:48:51,"b'@US_FDA as a parent of a college age person, who is being mandated to get the corona vaccine, We demand you stop giving these shots to all young adults and children! Too many adverse reactions and death and using our young to experiment on is illegal. Spikes in every cell of body'",0,0,0
2021-06-16 13:45:03,"b'Hundreds of members of the College community are making the informed decision to get the COVID-19 vaccine. Follow along this month as we share stories from RRC employees, students, and alumni about why getting vaccinated is important to them. https://t.co/AQG44zPbYy'",1,10,0
2021-06-16 13:43:29,b' REIMBURSEMENT OPPORTUNITY \nPay for my pups vaccine or my travel. \nBut then double the send.\n\n{Findom Findomme FinD Finsub Moneyslave Brat Goddess HumanATM Paypig Whalesub Cashcow Cashslave Slave Beta College AsianFindom Footsub FindomFeet OF} https://t.co/qgWrYBjlyP',28,62,0
2021-06-16 13:38:51,"b""@KnickKn18292476 @DeboGc @jsolomonReports But colleges do. My kids' colleges asked for meningitis vaccine verification. College campuses are Petri dishes for viruses. Last fall, within one week of opening, over a thousand kids on my daughter's campus were diagnosed with COVID. They had to go into immediate lockdown.""",0,0,1
2021-06-16 13:35:44,b'Where is covid19 vaccine for student?????????  @BanglarGorboMB @MamataOfficial @wbdhfw And try to reopen college.  Give vaccine for student.  We need vaccine not need Tab. @BanglarGorboMB @MamataOfficial @abpanandatv @EduMinOfIndia #west_bengal #reopencollege',3,2,0
2021-06-16 13:30:32,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine https://t.co/5ljsRoRwql They Are Dropping Like Flies !!',0,0,0
2021-06-16 13:28:19,b'Very sad case. #JustSayNo Kids - Nancy Reagan. \nhttps://t.co/cF1gpic44N',0,0,0
2021-06-16 13:27:34,"b'@BuckeyeHistory We love this, thanks for sharing! Our newest magazine edition features 3 articles where our college faculty, preceptors, students &amp; alumni help with vaccine delivery for #COVID19 too! https://t.co/kNz4fUm0jI'",0,1,1
2021-06-16 13:25:18,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine https://t.co/3PBT6YF1CQ',4,7,0
2021-06-16 13:25:05,"b'Columbia University is taking the College Vaccine Challenge Pledge! Join our commitment to get as many students, faculty, and staff vaccinated as possible and achieve a fully vaccinated campus by fall 2021. Learn more at https://t.co/VVwBvR0GGb.\n\n@Columbia \n#PublicHealth https://t.co/9N4rkbKHNe'",5,7,0
2021-06-16 13:22:45,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine https://t.co/LOd6nQ4KCo',0,0,0
2021-06-16 13:19:30,"b'Center: BMCC-DEENANATH HOSPITAL PVT (BMCC COLLEGE SHIVAJINAGAR PUNE, Haveli, Pune, 411004)\nDate: 16-06-2021\nAge Limit: 45\nAvailable Capacity: 72\nVaccine: COVISHIELD\nSlots: , 11:00AM-01:00PM, 01:00PM-03:00PM, 03:00PM-05:00PM, 05:00PM-07:00PM'",0,0,1
2021-06-16 13:19:01,"b""@jackposobiec.                      19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine  Children's Health Defense https://t.co/Fo1rIwe6J2""",0,0,0
2021-06-16 13:14:24,b'Nothing to see here https://t.co/TTWfdt0Cyj',0,0,0
2021-06-16 13:14:13,"b'https://t.co/zoL5eAdBrq what a story! I got my 2nd dose of Pfizer back on 2/15. STEM: grateful to the engineers, scientists (incl computer scientists), were leaders of the fight against #COVID19. I teach in Paulson College of Engineering &amp; Computing @GeorgiaSouthern'",0,0,0
2021-06-16 13:10:10,"b'@LINDADESMOND13 @nabmcd @CBSNews And 25% of survivors have health problems they did not have before they were infected. Just curious, what was the survival rate for those with vaccine onset heart problems? You dont look like a college student. Whats your major?'",0,1,1
2021-06-16 13:00:58,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine\n#myocarditis \n\n https://t.co/ohFf9Kq3uJ',0,0,0
2021-06-16 12:55:00,"b'Broad mandates in the civilian population of an unapproved Emergency Use Authorization product are unprecedented, and the legality may ultimately be answered in court.\n\nSUBSCRIBE to #TheDefender: https://t.co/zL66Edfiw5\n\nhttps://t.co/qlCc5XaEWe'",475,992,0
2021-06-16 12:53:00,b'Weve heard that false information about the COVID-19 vaccine has made some women hesitant about getting the jab.\n\nThe Royal College of Midwives and The Royal College of Obstetricians and Gynaecologists say that there is no evidence to suggest this. \n\n#CovidVaccine https://t.co/ZXkspiFG7W',0,2,0
2021-06-16 12:45:10,b'Governor Doug Ducey on Tuesday issued an executive order stating that Arizona college students cannot be mandated to take the COVID-19 vaccine or wear masks in order to participate in learning.  https://t.co/iWs5Hlgzzo',5,46,0
2021-06-16 12:44:12,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine https://t.co/Yj7vywUeZl',0,0,0
2021-06-16 12:42:57,"b'@charliekirk11 A good college class might have warned you about the post hoc fallacy. Dying after having the vaccine does not mean the vaccine caused the death. Ex. unemployment # fell after P-45 was elected. He took credit, but fact is they were simply continuing the fall BHO policies started.'",0,0,1
2021-06-16 12:40:06,b'Sending your son to college? Is the vaccine risk worth it? https://t.co/TMqRrs7S0T',0,0,0
2021-06-16 12:35:37,b'Oregon Senators Wife and 19-Year-Old College Student Among Latest Victims DEAD Following Bioweapon COVID-19 Shots - Vaccine Impact https://t.co/xFNwSG1F6X',0,0,0
2021-06-16 12:28:00,b'The Community College of Vermont does not plan to require students or faculty returning to campus this fall to receive a Covid-19 vaccine. #covid19vt\nhttps://t.co/gRQMmxaKSp',2,4,0
2021-06-16 12:21:22,b'@CMO_England Please please can we get 17 year olds vaccinated. My child is in a 6th form mixing with 18 year olds in tutor groups indoors.They are travelling to college by train and into a Delta variant hotspot. Please can they get protected now. They only miss out on the vaccine by 6months',0,0,1
2021-06-16 12:16:48,"b'Center: BMCC-DEENANATH HOSPITAL PVT (BMCC COLLEGE SHIVAJINAGAR PUNE, Haveli, Pune, 411004)\nDate: 16-06-2021\nAge Limit: 45\nAvailable Capacity: 75\nVaccine: COVISHIELD\nSlots: , 11:00AM-01:00PM, 01:00PM-03:00PM, 03:00PM-05:00PM, 05:00PM-07:00PM'",0,0,1
2021-06-16 12:13:57,"b""Why don't you ask Simone?\n\nhttps://t.co/hNNadIbXcn https://t.co/BtO4KozkKB""",0,0,0
2021-06-16 12:09:22,"b'Massachusetts Announces $1M VaxMillions COVID Vaccine Lottery; If Youre Not Vaccinated, You Cant Play  https://t.co/d80xgML0KT'",0,1,0
2021-06-16 12:00:08,b'More re: college vaccine mandates liability? https://t.co/LJAOA4FBQc',0,0,0
2021-06-16 11:59:00,"b""Today on the Rundown w/ @LidiaNews:\n\nNorth Korea defector - Yeonmi Park says what's happening in our schools is worse than a dictatorship! College students are being FORCED to get the vaccine.\n\n@RepPeteKing @LauraZorc joined the show.\n\nFull Show: https://t.co/o5ZhiYQPC4""",3,9,0
2021-06-16 11:56:26,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine  https://t.co/y5W3mrcbvM',0,0,0
2021-06-16 11:54:30,"b""Arizona Governor Doug Ducey announced on Tuesday an executive order that will prevent the state's public colleges and universities from mandating the COVID-19 vaccine for its students....\n\nhttps://t.co/CurMFtriTz""",0,0,0
2021-06-16 11:53:35,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine https://t.co/krn5bKfcXy',0,0,0
2021-06-16 11:52:14,"b'@hellofootball11 @MichaelDavSmith No, because you would apply for an accommodation due to an inability to take the vaccine. That exists in other places where vaccination is required (college dorms for instance).'",0,0,1
2021-06-16 11:48:34,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine\n\nhttps://t.co/TTJPe0gr6X',0,0,0
2021-06-16 11:43:30,b'Fake news is not covering this sad death of a beautiful college student when she was forced to take the vaccine (moderna) in order to stay at college\n\nhttps://t.co/2UrZKwnz4W',0,2,0
2021-06-16 11:25:59,"b""19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine  Children's Health Defense https://t.co/e5Uproyuvw""",0,0,0
2021-06-16 11:25:31,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine\nhttps://t.co/yPdfOjisk4',0,0,0
2021-06-16 11:16:01,"b""@CalvinPoolidge And taking the vaccine should be a choice \nJust because people are to lazy to protect themselves doesn't mean thevresy should be responsible for it just like college loam forgiveness just because people make bad life choices doesn't mean the rest""",0,0,1
2021-06-16 11:15:38,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine https://t.co/UC0EXapbEF',1,0,0
2021-06-16 11:15:08,b'Governor Doug Ducey on Tuesday issued an executive order stating that Arizona college students cannot be mandated to take the COVID-19 vaccine or wear masks in order to participate in learning.  https://t.co/l3HRvBerHJ',1,7,0
2021-06-16 11:07:53,"b""Got vaccinated by flu vaccine. It's my first time so it hurts a 'lil but I can endure the pain. Sanay 'to sa sakit!! Major ko ata yun sa college HAHAHSSH""",0,0,0
2021-06-16 11:03:03,"b'@SamC30128665 @DFisman immunized in the mid-1980s, might only have received a single MMR vaccine. A single dose provides protection but is less effective than two doses. College students are among the groups the Centers for Disease Control and Prevention categorizes as high-risk'",0,0,1
2021-06-16 11:01:00,"b""Baseball fans who haven't yet tracked down a #COVID vaccine are in luck: The Douglas County Health Department will host a clinic throughout opening weekend of the College World Series. Read more here from @SaraGentzler:\n\nhttps://t.co/xT49erPEac""",2,3,0
2021-06-16 10:57:48,b'Mass VaxMillions vaccine lottery giveaway includes 5 $1M winners; 5 college scholarships. Would you do it or nah? https://t.co/wpWrjuVQ4Z',0,1,0
2021-06-16 10:43:34,"b'@BabyTrump45 @OneEyeBlackJack @CBSNews Liking his own tweet where he owned himself. He claimed no such thing as measles vaccine required for college. Yet in 28 states you have to get it. Hes utterly wrong, and when the proof was shoved in his face, he accused others of not reading it.'",0,0,1
2021-06-16 10:39:51,"b'@OneEyeBlackJack @BabyTrump45 @CBSNews Yeah, I do, but you obviously dont. 22/50 = less than half, genius. Your exact words: Measles vaccine required for college doesnt exist.\n\nYeah, it does. You lose. Again. You dont know shit about anything.'",0,0,1
2021-06-16 10:34:03,b'The Lottery Society: The college-for-vaccine sweepstakes is like a plot point in a dystopian sci-fi satire  only its real. https://t.co/NpyTFCb3q5',0,0,0
2021-06-16 10:22:38,b'@BabyTrump45 @DanteDLT @CBSNews Not sure what century you live in. Measles vaccine required for college doesnt exist',0,0,1
2021-06-16 10:12:40,b'Maybe they should rename Arizona Crazyland. https://t.co/iYOnsoRTIF',0,0,0
2021-06-16 10:00:26,"b'$1 million, college scholarships offered in new COVID-19 vaccinelottery https://t.co/LsUGTOIq66'",0,0,0
2021-06-16 09:51:02,"b'Concerned about getting #Covid vaccine slot? \nAbhishek V Ashok, a BSc Computer Applications student at SH College, Thevara, has developed an android app, which alerts users when an empty slot is available via @anilkumartcym #Kochi https://t.co/VgI94vkofZ via @NewIndianXpress'",2,7,0
2021-06-16 09:50:36,"b'""Dr Peter Hotez [is] a vaccine researcher and the dean of the National School of Tropical Medicine at Baylor College.\n\nIve been saying [the] Delta variant could rip through the south this summer.., Hotez said.."""" #DeltaVariant https://t.co/MVR4ZhVuVV'",0,1,0
2021-06-16 09:45:31,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine https://t.co/tp5U8wJWrP \nWhen is enough enough?',0,0,0
2021-06-16 09:42:44,b'19-Year-Old College Freshman Dies From Heart Problem One Month After Second Dose of Moderna Vaccine\nhttps://t.co/N6mMVHlna9 https://t.co/l7RhQHFQjY',359,431,0
