date,text,retweet_count,favorite_count,reply 
2021-06-19 11:52:41,b'So after its all said and done now you wont need a vaccine passport to travel to Europe lol lol lol',1,26,0
2021-06-19 11:51:22,b'Three Quarters Of Floridians Disagree With Gov. DeSantis Cruise Vaccine Passport Ban via @forbes https://t.co/yf8xMbOmSU',0,0,0
2021-06-19 11:39:30,"b'@keenan_nancy @amazongill @ScepticalSista @andyjbrum69 @vonderleyen Im starting to believe you reside in an alternative reality. Wed love for you to join us over here, but remember to bring your COVID-19 passport!\n\nThe court ordered AZ to pay just 30% of the commissions legal fees, with a cap set at 4,000 (3,440).\n\nhttps://t.co/uAv5cAoEjN'",0,1,1
2021-06-19 11:36:12,"b""@MyGineration @rickglyn Worth pointing out you don't need a vaccine passport to come to #Greece.  A clear test or proof you've had the virus will do even for the #British.  It's #Johnson who is making it difficult with his Amber listing for a country that yesterday had less than 500 new cases.""",0,6,1
2021-06-19 11:31:51,"b""@2Detracter @JaggerMickOZ No point in a vaccine passport just like there's no point in a vaccine that won't stop you getting or spreading a virus that's recoverable.""",0,19,1
2021-06-19 11:31:34,"b""@ZubyMusic Zuby it's getting tough in Canada brotha.  I just canceled my month long trip to Miami this November due to the vaccine passport requirements.  Apparently I can't leave Canada without the jab...not to be dramatic, but I'm on Canadian soil till my last heartbeat, don't seem right.""",4,28,1
2021-06-19 11:29:42,"b""@jfoster2019 @_AdamBurnett @ChrisWickNews If you have any risk of clots, I believe it's difficult to travel. Right now it may not be so evident, but with the increasing evidence of the clots from the covax, it's a possibility that it will happen. Remember, those who care for us said there would be no vaccine passport...""",0,0,1
2021-06-19 11:28:06,"b'CLEAR Expands Digital Vaccine ""Passport"" Availability to Anyone with CDC Card? - Rens Points #beware #criminal #enterprise  https://t.co/9uJhU8iVkl'",0,0,0
2021-06-19 11:25:43,b'@jamesmoylan77 @Bilmac7 @Mr______Fox @TiaMarie674 @BorisJohnson No that is a lie. Take a look at his blog.He said he would take it to allow him to travel internationally as he feared wouldnt be allowed to travel in the future internationally without a vaccine passport. He also said he takes vaccines.Spreading false rumours not nice are you?',0,1,1
2021-06-19 11:25:22,b'AZ Vaccine passport  is a scam https://t.co/1XI8l6wykH',0,0,0
2021-06-19 11:24:10,"b""The first version of Canada's vaccine passport expected to launch next month https://t.co/nfVhlFqv7R""",0,0,0
2021-06-19 11:23:30,b'@MarkSlapinski No fucken way a passport that says you may or may not have taken a vaccine that may or may not have helped you or harmed you in trade for your freedoms that they stole just think logically for once',0,7,1
2021-06-19 11:22:01,"b""Canada's VACCINE PASSPORT will MOVE the HUMAN CATTLE into the NWO CHUTE for PROCESSING https://t.co/TxkCgjNOIS via @BitChute""",0,0,0
2021-06-19 11:21:58,b'Canada COVID-19 travel change: Canadians may have to show proof of vaccination to take a trip https://t.co/9qeihw2Mkr',0,0,0
2021-06-19 11:10:58,b'@john_lichfield I presume people with only 1 vax due to prior Covid will still get the vaccine digital passport?',0,1,1
2021-06-19 11:09:05,b'China/WHO\nChina Urges W.H.O. to Let It Run Global Vaccine Passport System\nhttps://t.co/BPoU9aJAs1\nUK;\nChurch leaders warn that vaccine passports are most dangerous policy proposal ever made\nhttps://t.co/m8EE0qDk1O',2,5,0
2021-06-19 11:07:01,"b'@B1EMW @10DowningStreet Hm, AZ is not FDA approved, so no covid passport to the USA.\nhttps://t.co/kqN01MzosU'",0,1,1
2021-06-19 11:04:28,"b'Springsteen On Broadway | A Vaccine Passport, ""return to normalcy""\n\n Curated post from Publish0x\n Read articles, tip authors and get #FreeCrypto! #ad\nhttps://t.co/P6HTU3WadS'",0,0,0
2021-06-19 11:03:55,b'@fmwales Plus this is where a vaccine passport plays a part',0,2,1
2021-06-19 11:00:27,"b'@lawsonoakhill5 @TheRealKeean Again, social distancing, wearing a mask, and having a vaccine passport (which is nothing new) do not limit your freedom of speech.'",0,0,1
2021-06-19 10:58:41,"b""@tobi We're about to have a vaccine passport in a few days for precisely that""",0,0,1
2021-06-19 10:51:37,b'Heres how to use Californias new COVID vaccine verification system - The governors of California release a digital COVID vaccination passport (not called a passport) so that residents can prove vaccination. I trust security is built into the... https://t.co/dMUhjY6Bjo',0,0,0
2021-06-19 10:51:07,b'The governors of California release a digital COVID vaccination passport (not called a passport) so that residents can prove vaccination.\nI trust security is built into the system.\nhttps://t.co/OdARgVV0ld',0,0,0
2021-06-19 10:49:12,b'@business With a vaccine passport though ... https://t.co/jJDYGCs8fb',0,0,1
2021-06-19 10:47:11,"b""The headline here is a little alarmist with its specificity. I don't know Springsteen's views, and this isn't a defence of the singer, but NY State &amp; Springsteen want attendees to have a vaccine passport that shows jabs approved by the US's FDA, which excludes O\\ZA among others. https://t.co/DGbxlFHC0K""",0,0,0
2021-06-19 10:45:37,"b'@DirkSostman Japan will only issue these passports if you get your shots in Japan (Japan is currently only offering the Pfizer or Moderna vaccines). I would like to get a vaccine passport, which would require me to get vaccinated a second time, i.e., with the Pfizer or Moderna vaccine.'",0,0,1
2021-06-19 10:35:46,"b'I remember Trudeau saying, that a Vaccine Passport wasnt even on the table. He is such an incredible ! https://t.co/m7po6h2JoG'",2,7,0
2021-06-19 10:32:19,b'@SammualM Vaccine passport with all WHO vaccines or just FDA ?',0,0,1
2021-06-19 10:31:13,"b'@tr6_guy Unfortunately that has nothing to do with the provinces, again if the provinces agree then this statement you just shared only serves to reinforce that agreement. It expects other countries to also have a vaccine passport or protection against covid for the bearer of the passport'",0,0,1
2021-06-19 10:30:49,b'@LivesStep @indiacan2020 @MoHFW_INDIA @COVIDNewsByMIB @PMOIndia @ICMRDELHI @SetuAarogya @UmangOfficial_ Any tentative dates? I have applied for Canadian student Visa so I might need that certificate corrected. I have taken both vaccine dose of COVAXIN so how to link it with my passport?',0,0,1
2021-06-19 10:27:24,b'Simple common sense!   Proof of vaccination will soon be  obligatory for entry to Europe or the United Kingdom!   After 16 months at home it is time to travel!  Canada COVID-19 travel change: Canadians may have to show proof of vaccination to take a trip https://t.co/SATPSouZNE',0,6,0
2021-06-19 10:18:50,"b'2 . Whilst attending during restrictions the following post 19th July have to be scrapped . Having a set arrival slot ( especially as it was 3 hours before KO ) vaccine passport certification, restricted capacity and mask wearing . Open ended restrictions bad for democracy/health https://t.co/694nswLutu'",0,0,1
2021-06-19 10:17:43,"b""Vaccine passports useless: Spanish travel agents' dire warning - another lost summer\n\nhttps://t.co/IN2REq9AQj""",4,8,0
2021-06-19 10:09:34,b'Should we have vaccine passports? Everyone in the world says yes!\n\n*According to a laughably low sample size survey commissioned by lizards. \n\nhttps://t.co/ZUtLkfkajk',0,1,0
2021-06-19 10:04:01,b' The states are beginning to fall.\n\nCalifornia has gone FULL COMMUNISM! \n\nhttps://t.co/Bikx3WvQth\n\nJoin @Q17_Awakening',0,1,0
2021-06-19 10:01:15,"b'i think people are confused when supporting this dumb vaccine passport shit, there are people in the world that literally cant get the vaccine but ok'",0,2,0
2021-06-19 10:00:58,b'Corrupt #California and the #VaccinePassport or functional equivalent.\n\nThe Jews had to wear flare from the well known comedy movie Office Space.  Starting to have some similarities to that flare here in California. \n\nhttps://t.co/HAb33xr8Fg',0,0,0
2021-06-19 10:00:11,"b""California rolls out digital vaccine verification  but don't call it a passport https://t.co/scKn8qRqzi""",0,0,0
2021-06-19 09:59:32,b'Weve heard a lot in the past six months about covid passports which will facilitate travel for fully vaccinated people. The plans and names via by country so heres a guide to the EU Digital COVID Certificate (EUDCC). #TravelAfterCOVID19\n\nhttps://t.co/hLlh3sMmtc',2,0,0
2021-06-19 09:59:27,b'@ABC7 Now I have my Vaccine Passport!\n',0,0,1
2021-06-19 09:54:25,b'@GhirardiEugenio @trackntracer Its a pile of shite its not a vaccine passport its a tracking system to keep control freaks happy',1,2,1
2021-06-19 09:52:03,b'@TheATrader Yeh mate EU had already released their digital passport and God knows what shit they have in the vaccine to track us',0,1,1
2021-06-19 09:48:29,"b""@vickyintheuk That's good news, but it might be because they're moving their attention to the vaccine passport instead of fines.  A vaccine passport they've denied but are creeping in without most of us noticing.  You don't need fines if there is a vaccine passport... whole new game level.""",0,0,1
2021-06-19 09:48:28,"b""@toms_tech_show @tedcruz It's not a vaccine passport doofus. Plus, it's optional.""",0,12,1
2021-06-19 09:42:50,"b'If Im fully vaccinated should I be granted a vaccine passport and despite a full greater Melbourne ban at the moment for travel to NT, my vaccine passport would entitle me to a travel visa to the NT? Same question for say travel to and return from USA? Or Indonesia?'",0,0,1
2021-06-19 09:42:21,"b""Well, people wanted a 'Covid passport', so let's hope they got the right jabs \nhttps://t.co/YPikrP33dw""",0,1,0
2021-06-19 09:35:40,"b'""MyVaccineRecord"" ""Digital Passport"" . They don\'t mince words. It is a vaccine passport.\nhttps://t.co/YQsBJyev0N'",0,1,1
2021-06-19 09:33:55,"b'@anand252020 I have no any other identity.. I have only passport. I have residential permit.Thats my identity..When Indian seafarer are gone to foreign port, they take the vaccine by arrangement of company...So I think it is not any major problem that I am foreigner.Overall I am human.'",0,1,1
2021-06-19 09:33:10,"b'@VisitGreecegr Only if there is no obligatory pcr test, vaccine passport or non working facemasks for tourists!'",1,8,1
2021-06-19 09:28:01,"b'@Kateandtheboys These figures dont forget are the ones reported. Also this is short term damage! They are also trying to bring in the vaccine passport, no jab no job! I could go on ...............'",0,0,1
2021-06-19 09:26:47,"b'@drharshvardhan @PMOIndia @narendramodi @BJP4India @JPNadda @AmitShah @MoHFW_INDIA @AyushmanNHA @moayush @PIB_India @PIBHindi Dr.  Sahib why in vaccine registration portal options of passport in not available.\nPeople who had vaccine certificate of 1st doze with modis photo are unable to register their 2nd doze on passport, they are compelled to register on adhaar instead of passport. \nWhy?'",0,0,1
2021-06-19 09:24:20,b'Brexiteers currently moaning about not being able to go on holiday....please note that EU citizens who are fully vaccinated can get a vaccine passport allowing them to travel freely through 27 countries....\n\nJust saying...',1315,5296,0
2021-06-19 09:23:50,b' COVID-19\n\nThe EU COVID-19 Vaccine Passport Has Officially Launched  https://t.co/xGeKWHd20H',0,0,0
2021-06-19 09:22:55,"b""A vaccine passport is a bad idea! We still don't fully know how effective vaccines are at stopping the transmission or how long immunity lasts, especially as new variants are emerging that can make vaccines less effective.""",0,3,0
2021-06-19 09:11:18,"b'@BernieSpofforth I cant wait for the EU vaccine passport travel scheme. It will open up travel across Europe. \nOn the other hand, I wouldnt trust the UK govt. with anything let alone private information. Their incompetence and lies put them beyond the pale.'",0,1,1
2021-06-19 08:59:48,b'A vaccine passport just means you have had the jab but it does not mean you cannot get the virus and transmit it to others. Whats the point of it ?',187,899,0
2021-06-19 08:54:10,"b'@Wrightgal80 How do you feel about the differential in socialising, using QR codes?  Looks a lot like a domestic vaccine passport to me?'",0,0,1
2021-06-19 08:47:51,b'Kerela students can update their passport on the vaccine certificate.\nhttps://t.co/1OzKrTP6Ml',2,5,0
2021-06-19 08:42:16,"b'@ProudOldSoldier Because the government lied to you . You can still catch Covid, end up in hospital  and pass it onto others. The vaccine is used to link everyone with a vaccine passport to 75 govt depts and private sector including bank accounts through myGov ID in July.'",0,1,1
2021-06-19 08:40:46,"b'Vaccine Goes Magnetic, Passport, Insurrect Handshake, Pants,Manchin https://t.co/ntNu1o5sxd'",0,0,0
2021-06-19 08:40:36,b'@JCtheOriginal There is on this app https://t.co/25SujTNTX7 (there is also a GP app you might be using?). Technically can be used as a vaccine passport.',0,0,1
2021-06-19 08:40:08,b'@MandatedContent Nope. It was for the vulnerable population-aged care residents. Stop moving the goalpost. Vaccine passport would give direct benefit for getting vaccinated and thereby drive vaccination pickup. Delaying it slows the process down.',0,2,1
2021-06-19 08:35:42,"b""Fully vaccinated students/employees who are going abroad are unable to link their passport on the Vaccine Certificate on the Cowin portal, it's only showing an option to change for partially vaccinated. Please resolve the issue. @Arogyasetu @IndiaVaccineCo @PMOIndia""",2,1,0
2021-06-19 08:34:05,b'Time to get my vaccine passport for my new vaccinationality',1,8,0
2021-06-19 08:33:01,"b""@MFIsecretagent @DawnLauri @SteDaniels84 @LozzaFox @AstraZeneca Posts only African countries.. Yes.\nSo let's have a passport for a flu that we have a vaccine for to travel anywhere because logic.\nYou are simply tragic if you so easily give in to these demands.""",0,1,1
2021-06-19 08:32:44,"b'@swearyanthony I dont see a big issue either. Vaccine passport is the way of moving forward and way out of this madness of ""collective punishment""'",0,0,1
2021-06-19 08:31:41,"b""@ksyd2015 I have a fucking vaccine passport already from the trip I did to Ethiopia/Somalia. It's no big issue""",0,1,1
2021-06-19 08:30:11,b'@swearyanthony And life in the EU and US UK is normal. Yes in the EU you need to have a vaccine passport and might have to take covid tests to travel or even do short quarantine at home but life is normal. Life in Australia is not normal.',0,1,1
2021-06-19 08:29:11,"b""@MarmaladeMax @mdmak33 I'm 67 and have had the 2step Pfizer.... zero side effects \n\nI am aching to travel... just England and Scotland will do me \n\nFor me it was a no brainer \n\nIf you want to Africa, Thailand etc you need a vaccine passport To me this is no different""",0,2,1
2021-06-19 08:28:35,b'How Ron Paul Stopped the US Government from Imposing a National Vaccine Passport https://t.co/GLlBmnhH8S',1,1,0
2021-06-19 08:25:20,b'NHS App Gains 2.7 Million Users Following Addition of Vaccine Passport https://t.co/KEVTWMDkpC via @LD_Sceptics',0,0,0
2021-06-19 08:24:31,b'@khloe @SSJ3Andrew The federal government is talking about a vaccine passport and the end of the quarantine for people who got both dose',0,0,1
2021-06-19 08:20:57,"b""The first version of Canada's vaccine passport expected to launch next month https://t.co/h0lfRrWOsa""",0,3,0
2021-06-19 08:20:40,b'Covid-19: vaccine and health passport smuggling invades the darknet  Opera News\nhttps://t.co/0JzgpZiUko https://t.co/b3Ca9OSbuB',0,0,0
2021-06-19 08:19:54,b'@LutherBurgsvik Thought they were against vaccine passports?  Just changing the name seems to be the game being played out everywhere.\n\nInteresting article summing up the current state of play in the US:\n\nhttps://t.co/uoDRZ4A5kY\n\n#NoVaccinePassports #NoVaccinePassportsAnywhere',0,1,1
2021-06-19 08:18:40,b'Have questions about #COVID19? We will answer them. Email us at covid19faqs@thequint.com.\nRead more: https://t.co/8WprTuM02i https://t.co/bIHW1rm9S7',0,12,0
2021-06-19 08:13:06,"b'@Mangan150 So what happens when the double vaccinated, who can travel with a vaccine passport catch covid just like 2 of my colleagues have done this week??? Because it doesnt stop you getting it or spreading it'",0,0,1
2021-06-19 08:12:20,"b'How to ""ADD PASSPORT DETAILS"" in Cowin App.\nTo link passport with vaccine certificate. \nVideo uploaded on my channel,please check out and take the benefit.\nYouTube: MIX WORLD ANUJ\n#COVIDVaccination \n#vaccination \n#passportlink\nThank you.'",0,0,0
2021-06-19 08:11:14,"b'@DavidHScreech Until Canada has a formal digital vaccine passport, I would try to see if the Immunization Record obtained via the BC Health Gateway could be used. You need an electronic BC Services Card on your phone (and have it verified via video call) in order to access this website.'",0,1,1
2021-06-19 08:05:56,b'It is absolutely madness that Australia cannot even get its act together to allow fully vaccinated people not having to quarantine domestically! This #ZeroCovid is going to ruin industries and people. Domestic vaccine passport would drive up vaccination rates #COVID19nsw',2,15,0
2021-06-19 08:00:12,"b'Italy on Thursday launched the EU\'s ""green pass"" vaccination certification scheme, which will make it easier for residents to return to normal life both at home and while traveling. #DigitalGreenPass #VaccinationPassport #EU https://t.co/No9WaRl9ta'",0,0,0
2021-06-19 07:59:49,b'@smacula This vaccine-passport thing just wont work I tell you.',0,0,1
2021-06-19 07:57:22,b'@LilyDAmbrosioMP They are not accepting #AstraZeneka as a valid vaccine  either. Passport problems if people want to travel.',0,0,1
2021-06-19 07:54:52,"b'@BadMojo9 @wakeup1RCK198 @tomwalsh68 @AskJames @nw1gunner @PoliticsPunked @JamesMelville We are talking about a vaccine passport, one that has been around for an absolute age, something that is already in place and not just a guess pulled out of thin air. '",0,0,1
2021-06-19 07:52:09,"b'Almost three million people have signed up to the NHS app since the addition of the ""NHS Covid Pass"" section, allowing users to show their vaccine status, as well as recent test results. https://t.co/BjcxZGTg7x'",1,4,0
2021-06-19 07:51:52,"b'Almost three million people have signed up to the NHS app since the addition of the ""NHS Covid Pass"" section, allowing users to show their vaccine status, as well as recent test results. https://t.co/edfIBBO0hg'",10,38,0
2021-06-19 07:49:42,"b""California rolls out digital vaccine verification  but don't call it a passport - https://t.co/Db7s8wv5tr""",0,0,0
2021-06-19 07:49:38,b'No information on issuing vaccine passport: MEA https://t.co/j1F1k00CBD',0,0,0
2021-06-19 07:48:35,b'@AllSeafarers I have taken two doses of vaccine and my name for adding passport number is not coming. In coming days will it be okay or what??',0,0,1
2021-06-19 07:46:32,b'California digital COVID-19 vaccine card launches (but dont call it a vaccine passport) https://t.co/LRpqnLthFh',0,0,0
2021-06-19 07:42:30,"b""@SFGate Why not? A vaccine passport system is long overdue. As an immunocompromised person I always have to worry I will come in contact with someone who hasn't had an MMR or Flu or COVID vaccine, because I would be almost guaranteed to catch it.""",1,11,1
2021-06-19 07:41:23,b'@prisoner1968 @trackntracer The NHS app has been giving a vaccine passport for weeks. Not the track and trace one',1,1,1
2021-06-19 07:40:57,b'Dont worry guys\n\nIts not a vaccine passport\n\n-but if businesses who wish to continue receiving federal funds wish to use it as a vaccine passport...\n\nhttps://t.co/G9naQ4YHnR https://t.co/w8cnW0GPTK',0,0,0
2021-06-19 07:39:55,"b""@IAS_Rubal @PMCPune @ashii75  \nHello sir, thank you for this great initiative. I've taken 1st dose on 2nd June. Can PMC arrange 2nd drive in last week of June for students who were vaccinated in first week? How can we get passport number on vaccine certificates? Right now it shows my adhar number.""",0,1,1
2021-06-19 07:36:27,"b'Remember if vaccine passport comes in and turkey goes Amber we have a green light for min 3 weeks, so get booking and dont miss out on the chance to get away @ Fabulous Kalkan https://t.co/knVAzxFnT9'",0,0,0
2021-06-19 07:32:51,b'@IrelandinHK Do you have a timetable (or plan) for issuing EU Covid Vaccine certificates to HK vaccinated Irish passport holders?',0,0,0
2021-06-19 07:32:43,"b""@SammualM Canada is announcing their vaccine passport version this Monday, maybe we'll get something out of that #loveisnottourism""",0,8,1
2021-06-19 07:32:39,b'@ABC7 A vaccine passport but not a vaccine passport?',0,2,1
2021-06-19 07:29:13,"b'@MichaelWestBiz @CallumDRFoote Vaccine Passports will record:\n* Vaccine type (e.g. Pfizer, Moderna, AstraZeneca, etc.)\n* Date of jabs\n\nIf certain COVID Vaccine is less efficient against a new variant, or protection is found to fade away over time - your Vaccination Passport will expire\n\nhttps://t.co/maFqERYgxM'",7,8,1
2021-06-19 07:28:19,"b""@DsRoland @MSANNCOOPER It's aimed at illegals, that won't be able to get a covid vaccine passport because they're illegal. Should just jab them when they get off the boat.""",0,1,1
2021-06-19 07:27:54,b'@PepperWingate @SussexFriends @Filly_Stein 20 Shekels for a vaccine passport from the PA. https://t.co/QyNpZxZDzg',0,0,1
2021-06-19 07:26:02,"b'When shall we get out of this behaviour from the system and institutions those offering services to citizens. Queueing endlessly for huduma, passport, now vaccine. And we want the economy to grow. Some transparency, in the 21st century???? https://t.co/E4yKLlvDgt'",0,0,0
2021-06-19 07:25:19,b'@PrisonPlanet Will I need my vaccine passport to get into HEAVEN?\n\nAsking for a friend',0,0,1
2021-06-19 07:24:34,b'Have your say: Are you planning to get a vaccine passport? https://t.co/zdbD4pTnQ2',0,0,0
2021-06-19 07:24:31,"b'@SeattleIndpdnt Theyre the ones like Andrew Yang, who want everyone to carry a vaccine passport to  keep us safe  Now theres one dude I dont want in charge of determining whos crazy enough to be sent to one of the psych wards he built back better ... oh, rebuilt, sorry'",0,0,1
2021-06-19 07:19:06,b'@david_corbett1 @BorisJohnson Its all a ploy. We demand the same rights as VIPs. He says sure! Take the vaccine and have a COVID passport. Easy.',0,1,1
2021-06-19 07:14:29,"b""@Styx666Official Might want to check this one out: It's not the vaccine passport like they have in NY, but potentially has the same security risks: https://t.co/qFo2p3mr5h""",0,0,0
2021-06-19 07:11:57,b'@thereds8 Either scrap this vaccine passport shit or Ill keep my taxes. Fuck them',1,0,1
2021-06-19 07:07:04,"b'CLEAR Vaccine Passport, Amtrak Rail Pass Offer, Atlanta Centurion Lounge https://t.co/uCVgJXUHMA via @BaldThoughts https://t.co/0lPlKC5MNI'",2,2,0
2021-06-19 07:01:58,"b'@SFGate This is INDEED a vaccine passport, not merely ""akin"" to one. Period. It\'s going to be used to interfere with the obtaining of life necessities by people who, for whatever reason, have not chosen to take the ""Shot"". Lawsuit-worthy on many levels, should be filed ASAP.'",0,0,1
2021-06-19 07:01:23,"b'@kilisafaris @NomadicBackpac1 @vagabondinglife @JUTVicky @travelswithkayy @ReDressTheGlobe @adriana_mirela @IsWanderlust @jackwxyz @5410Africa @ElizabethCoet08 @s_n_warrior @schao91773 @TheTravelCamel @IndyTravel @passport_plates @quietnomadmeg @joinmytrip #Tanzania was safe and happy but they want to start poison our people with their fake #vaccine.\nThis people are devil, and want the worst for #Tanzanian.\n#Nocovax\n#NoVaccine\n#Stoppropaganda\n#Stopgenocide'",0,0,1
2021-06-19 07:00:19,"b'By the way, Im officially fully vaccinated! \nSince I had COVID in last September I only needed one shot of the vaccine. And now I have my passport to go to concerts, travel outside of the country...\nIs it just in France that we have the vaccinal passport?\n#Pfizer'",0,11,0
2021-06-19 07:00:15,b'Not a vaccine passport though //its a  verification system ohhhhh I see',0,0,0
2021-06-19 06:54:44,b'Now link passport to vaccine certificate on cowin portal. \nLinking passport to vaccine certificate for foreign travel. \nCowin new update\n\n#vaccine #CowinPortal \n#vaccinated #cowin\n#passport \nhttps://t.co/P9u78rhbnk',0,0,0
2021-06-19 06:40:04,b'@richardzussman Passport is the wrong word. Youre feeding the anti-vaxxers with that language. The plan is for vaccine certificates just like any other travel vaccine requirement. Language matters please.',0,0,1
2021-06-19 06:38:12,"b'So if any provinces say NO to a vaccine passport (except Quebec) then legally the entire country can not have a vaccine passport. A Canadian passport cannot include some provinces and not others, all the rules must be the same in regards to a Canadian passport. https://t.co/7XW3CYH8iZ'",0,0,0
2021-06-19 06:34:25,"b""@SFGate yeah literally this is a vaccine passport. i won't participate""",0,0,1
2021-06-19 06:34:02,"b'@tr6_guy So if any provinces say NO to a vaccine passport (except Quebec) then legally the entire country can not have a vaccine passport. A Canadian passport cannot include some provinces and not others, all the rules must be the same in regards to a Canadian passport.'",0,0,1
2021-06-19 06:30:17,b'Vaccine Passport &amp; Privacy: India must issue protocol outlining role and functions of vaccine certificate #AarogyaSetu #VaccineCertificate #SuccessfulVaccination #Lancet #EmpoweredCommittee  https://t.co/EvJGe2jPMX',0,0,0
2021-06-19 06:27:53,"b""(we brought our vaccine passport / QR codes from CDPH to show, but the host said they weren't allowed to ask to see them, which seemed problematic)""",0,0,1
2021-06-19 06:21:15,b'@maatuska_t @OssiTiihonen @TurtiainenAno @WinterOakPress @TuckerCarlson @france_soir The vaccine passport/concentration camp tattoo project will fail. Too many have refused the poisonous jab. It failed in Israel and it will fail in the entire world. Just say NO to the #ConcentrationCampTatooVaccinePassport',1,3,1
2021-06-19 06:21:06,b'I dare you to ask me for a vaccine passport! https://t.co/xFzTp7Jfjz',0,1,0
2021-06-19 06:18:00,"b""@SFGate Looking forward to the vaccine passport only parties and concerts to see how much Covid they'll smear and spread since the vaccine doesn't necessarily mean you are indeed vaccinated or that you couldn't still infect others. Still, nice passport though. Should be a blast.""",1,7,1
2021-06-19 06:16:33,b'Ive gotten digital vaccine certificate and they say itll work at international airports but my question is; how hard do they think it is to forge this certificate ?\n\nHave no clue how vaccine-passport will shape out to be. Or will they keep shadow banning based on country. ',0,0,0
2021-06-19 06:10:00,b'USA: California health officials on Friday introduced a system for residents to obtain a digital copy of their COVID-19 vaccine record. \n\nhttps://t.co/SyMHFUrl1X https://t.co/Bj2Sxbj8UC',1,2,0
2021-06-19 06:07:00,"b""California rolls out digital vaccine verification  but don't call it a passport https://t.co/f7lGKydyL7""",2,2,0
2021-06-19 06:04:58,b'So what happened to confidentiality of our health records?? Nothing like creating division in our country too... vaxxed vs unvaxxed! Horrid! What has happened to our rights? WE CANNOT ALLOW THIS TO HAPPEN!!\nhttps://t.co/q3lidlk10p',0,0,0
2021-06-19 06:04:45,"b'@italgal67 Ok, when I was going to high school they required I show a vaccine passport (little yellow card) in order to be enrolled - how is that any different?'",0,1,1
2021-06-19 05:58:42,b'@PunjabGovtIndia @capt_amarinder @PunjabDOHFW @MoHFW_INDIA When you will link Covid vaccine certificates with passport for international travellers .@mygovindia already started linking of passport with  Covid vaccine certificates .',0,1,0
2021-06-19 05:56:52,b'Canada Is Launching a Vaccine Passport Next Month https://t.co/ug6N3CPFDZ',0,0,0
2021-06-19 05:52:04,"b'There is nothing normal about this, you fuck tard!! \n#FireJustinTrudeau!!\nhttps://t.co/MQTHQlYaR4'",0,1,0
2021-06-19 05:49:58,"b""Now that @GBNEWS is a platform for Britain's silent majority, better days are yet to come!\n\nOne note: Vaccine passports make no sense! The government cannot ask someone who became immune, after recovering from the China Virus, to get jabbed for a passport card. Cuckoo thinking!""",0,0,0
2021-06-19 05:42:02,"b'You can take vaccination from any authority state or central, but make it sure your vaccination certificate should be linked to your passport.\n\n#vaccine #studyincanada'",1,30,0
2021-06-19 05:40:45,"b""@NEWS1130 It's only open with a vaccine passport that will forever need to be updated enjoy the last days of the charter of rights and freedoms.""",0,1,1
2021-06-19 05:40:44,"b""#California \n\n California Introduces COVID-19 Vaccine Verification System\n\nNewsom says it's not a 'vaccine passport.'\n\nhttps://t.co/OGyykY9uEt""",4,4,0
2021-06-19 05:39:32,b'@TheHunterChef Vaccine passport first',0,0,1
2021-06-19 05:38:53,"b""@Particle96 @Jamz129 @BradPKeyes @smarzeli @JsharkJill @chimera414 @Kenneth72712993 @IngersolRobert @RuleByLogic @BrknMan @VictorinMarie @GoodCollie @TheDisproof @Tangomitteckel @Stephen90045069 @austbondlover @Tokyo_Tom @Chasingchi @27Legin @sueytonius @swcrisis @joetheatheistp @OscarsWild1 @ancistroneura @ClimatePatriot @ianrowley677 @jefftonna1 @MegQuahogRI @FrankWi74044551 @ncdave4life @TrevorDKidd1 @DawnTJ90 @boggywood @CycleJunkie88 @nvangelder03 @SharkSandwhich @Ceist8 @MaryLal82360537 @nogo_1965 @BailFund_Brawl @alshalloway @insane_voice @Fauntleroy1934 @joedieseldodge @BadgersNo @fknsavages27 @SimonPearson961 @JoeTheAtheist @CMorrisonEsq Let's see if Twitter let's me post this.\nREPORT: New Yorks Vaccine Passport Has Massive Security Flaws, Barely Functional\nPrivate medical data of users is available to be accessed by anyone, just with their name, DOB, and zip code\nhttps://t.co/kK0quY3hNy""",2,3,1
2021-06-19 05:36:46,b'Canada COVID-19 travel change: Canadians may have to show proof of vaccination to take a trip F U https://t.co/OSmV8DUGcp',0,0,0
2021-06-19 05:34:30,"b""Let's flip this poll.  https://t.co/tvzY1C1oo4""",1,1,0
2021-06-19 05:32:49,b'@LassAberdeen @cbcnewsbc Uh well thats all my well worn passport is stamped with and my actual vaccine records that let me travel the planet with.',0,0,1
2021-06-19 05:32:00,b'Vaccine passport sounds like an infringement on Human rights',0,0,0
2021-06-19 05:31:50,b'Xijing Trudeau of Chinada plots vaccine passport tyranny. https://t.co/2UVrV8dIvU',1,6,0
2021-06-19 05:30:24,b'@DarthAmin John Stockton lacks the vaccine passport to travel through that door. #PitinoGame',4,18,0
2021-06-19 05:28:46,"b""I'm not even scared of the flight itself, I'm just scared of everything that could go wrong on the way to the gate.\n\nIs the passport not enough? Is the vaccine certificate not valid? Will metal detectors detect something and waste time? Will there be chocolate on my wait seat???""",0,3,1
2021-06-19 05:23:29,b'@DreaHumphrey Vaccine passport = social credit system.  Look at china and how thats working out',0,0,1
2021-06-19 05:18:41,"b""@NickDron @santosbabycakes It's beyond ridiculous, viruses mutate, vaccines play catch up, a vaccine passport might reflect protection for yesterday's virus but not necessarily today's or tomorrow's variant. It's ridiculous...""",0,1,1
